Name	actposB	Name	actposX	Name	actveloX	Name	setposX	Name	setposB	Name	setveloX
SymbolComment	B coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	B coordinate.	SymbolComment	X coordinate.
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

4490	-0,06603634830157662	4490	120,00016734305336	4490	0,31300142331675129	4490	120	4490	-0,0663386830915975	4490	0
4500	-0,0584513210868943	4500	120,00358308571461	4500	0,42065038886322137	4500	120	4500	-0,0663386830915975	4500	0
4510	-0,070459751342386967	4510	119,99855346692041	4510	-0,65757623429127388	4510	120	4510	-0,0663386830915975	4510	0
4520	-0,071793138608655618	4520	120,00033042898667	4520	-0,554761010943974	4520	120	4520	-0,0663386830915975	4520	0
4530	-0,064558094005446251	4530	119,99943436326423	4530	0,19046818044477443	4530	120	4530	-0,0663386830915975	4530	0
4540	-0,062164039589992823	4540	120,00141354112424	4540	0,12514257981893767	4540	120	4540	-0,0663386830915975	4540	0
4550	-0,07252246304698283	4550	120,00018049358442	4550	0,055232868871500918	4550	120	4550	-0,0663386830915975	4550	0
4560	-0,065154760342581108	4560	119,99956885728818	4560	0,51335438935982336	4560	120	4560	-0,0663386830915975	4560	0
4570	-0,069347421307006787	4570	119,99983055986854	4570	-0,614651085596806	4570	120	4570	-0,0663386830915975	4570	0
4580	-0,065074510922403517	4580	120,00166837506237	4580	-0,24200971275648586	4580	120	4580	-0,0663386830915975	4580	0
4590	-0,068826043099109349	4590	119,99902115279058	4590	-0,63284165811381965	4590	120	4590	-0,0663386830915975	4590	0
4600	-0,0671405352183395	4600	120,0002668927734	4600	1,2982674012477768	4600	120	4600	-0,0663386830915975	4600	0
4610	-0,07336637605472246	4610	119,99781070321913	4610	-0,25174146680386861	4610	120	4610	-0,0663386830915975	4610	0
4620	-0,061136785964105447	4620	120,00147010467509	4620	-0,3017138463448969	4620	120	4620	-0,0663386830915975	4620	0
4630	-0,065682312353334077	4630	119,99878841450327	4630	1,4425608545568514	4630	120	4630	-0,0663386830915975	4630	0
4640	-0,06762841386665662	4640	119,99981357119778	4640	-0,91415125603247538	4640	120	4640	-0,0663386830915975	4640	0
4650	-0,066063573476884671	4650	120,00263406230808	4650	0,96573550573079014	4650	120	4650	-0,0663386830915975	4650	0
4660	-0,056553796687359784	4660	120,00397278134933	4660	1,7559806323829461	4660	120	4660	-0,0663386830915975	4660	0
4670	-0,071314315880255275	4670	119,9991827344686	4670	-0,41925545798997571	4670	120	4670	-0,0663386830915975	4670	0
4680	-0,07232750560956934	4680	120,00025820358449	4680	-0,051292973843558166	4680	120	4680	-0,0663386830915975	4680	0
4690	-0,057022348083706723	4690	120,00060511813111	4690	-0,45934769575473688	4690	120	4690	-0,0663386830915975	4690	0
4700	-0,074086270548215441	4700	119,99935893129059	4700	-0,058263574981751193	4700	120	4700	-0,0663386830915975	4700	0
4710	-0,072117489004512869	4710	119,99911872965558	4710	0,10364749171925353	4710	120	4710	-0,0663386830915975	4710	0
4720	-0,071896693084408075	4720	119,99721750200159	4720	-0,5851213946956032	4720	120	4720	-0,0663386830915975	4720	0
4730	-0,039200516395102268	4730	120,00360815373404	4730	1,5429688504015247	4730	120	4730	-0,0663386830915975	4730	0
4740	-0,067455817897469184	4740	119,99823599653882	4740	-0,0089773076028034637	4740	120	4740	-0,0663386830915975	4740	0
4750	-0,069023224919197809	4750	119,99708237903568	4750	-0,48845124836187764	4750	120	4750	-0,0663386830915975	4750	0
4760	-0,065978507749917037	4760	119,99958859723868	4760	0,066429943632264454	4760	120	4760	-0,0663386830915975	4760	0
4770	-0,069395328856964922	4770	119,99871442298564	4770	-0,20555943217590214	4770	120	4770	-0,0663386830915975	4770	0
4780	-0,063766613538701	4780	120,00007773536447	4780	0,24669553440217956	4780	120	4780	-0,0663386830915975	4780	0
4790	-0,066605794713075914	4790	119,99978294824604	4790	0,045355991097129816	4790	120	4790	-0,0663386830915975	4790	0
4800	-0,063814788156244362	4800	120,00135703269341	4800	-0,47731234177352655	4800	120	4800	-0,0663386830915975	4800	0
4810	-0,070146549872545177	4810	119,99985051019671	4810	0,11415430202538851	4810	120	4810	-0,0663386830915975	4810	0
4820	-0,077260313146518766	4820	119,99999420817078	4820	-0,47276281509362406	4820	120	4820	-0,0663386830915975	4820	0
4830	-0,0692755413466916	4830	119,9982040400284	4830	0,064604860342394266	4830	120	4830	-0,0663386830915975	4830	0
4840	-0,061113456807931663	4840	119,99916921694108	4840	-0,33736019423667196	4840	120	4840	-0,0663386830915975	4840	0
4850	-0,071198072355834155	4850	120,00049559018642	4850	1,271768187763711	4850	120	4850	-0,0663386830915975	4850	0
4860	-0,050147720768654473	4860	120,00408439005018	4860	0,48151122733787033	4860	120	4860	-0,0663386830915975	4860	0
4870	-0,066244830187177084	4870	120,00191844277907	4870	0,073133750312592671	4870	120	4870	-0,0663386830915975	4870	0
4880	-0,068286135534549375	4880	119,99949173133194	4880	0,54735327706641312	4880	120	4880	-0,0663386830915975	4880	0
4890	-0,06776588978439721	4890	119,99873112951342	4890	-0,29334343458506107	4890	120	4890	-0,0663386830915975	4890	0
4900	-0,061190171554913568	4900	120,00108595041995	4900	0,48471792625962551	4900	120	4900	-0,0663386830915975	4900	0
4910	-0,066815310756740409	4910	119,99803206701621	4910	-0,336992676842641	4910	120	4910	-0,0663386830915975	4910	0
4920	-0,068267147274711878	4920	120,00055563290908	4920	0,011846160121765481	4920	120	4920	-0,0663386830915975	4920	0
4930	-0,0694643747496179	4930	120,00025492450703	4930	-0,080631520349171759	4930	120	4930	-0,0663386830915975	4930	0
4940	-0,062902977446075453	4940	119,99914095361837	4940	-0,33754540379486286	4940	120	4940	-0,0663386830915975	4940	0
4950	-0,070079518279240041	4950	119,99972198258831	4950	-0,48495692719139388	4950	120	4950	-0,0663386830915975	4950	0
4960	-0,068317277997089254	4960	119,99711772258138	4960	0,13802722261471923	4960	120	4960	-0,0663386830915975	4960	0
4970	-0,0796333477269212	4970	119,99540069289854	4970	-1,0339995819337347	4970	120	4970	-0,0663386830915975	4970	0
4980	-0,070483060390043512	4980	119,99872002995997	4980	-0,24730482548150862	4980	120	4980	-0,0663386830915975	4980	0
4990	-0,0774520022615828	4990	119,99840098055466	4990	-0,4987685467524412	4990	120	4990	-0,0663386830915975	4990	0
5000	-0,064474680604565279	5000	120,00316935085823	5000	0,18618844540031931	5000	120	5000	-0,0663386830915975	5000	0
5010	-0,076700124199877748	5010	119,9984879884307	5010	-0,49175401371673422	5010	120	5010	-0,0663386830915975	5010	0
5020	-0,051018575139518185	5020	120,00456685882904	5020	-0,3074648298208349	5020	120	5020	-0,0663386830915975	5020	0
5030	-0,063232161054094488	5030	120,00127373251318	5030	0,23916796339053051	5030	120	5030	-0,0663386830915975	5030	0
5040	-0,0635537897847579	5040	119,999048700035	5040	-0,20498809975411825	5040	120	5040	-0,0663386830915975	5040	0
5050	-0,067129118492602974	5050	120,00025518324264	5050	0,15593074390821166	5050	120	5050	-0,0663386830915975	5050	0
5060	-0,074342775705875011	5060	119,99733512988203	5060	0,009923983713871154	5060	120	5060	-0,0663386830915975	5060	0
5070	-0,07033962271415603	5070	119,99920348016694	5070	-0,4226188495251858	5070	120	5070	-0,0663386830915975	5070	0
5080	-0,0613484991993009	5080	120,00040781077207	5080	0,275110372930395	5080	120	5080	-0,0663386830915975	5080	0
5090	-0,065891342237833647	5090	119,99846228374011	5090	-0,440863157910929	5090	120	5090	-0,0663386830915975	5090	0
5100	-0,06639046980796165	5100	119,9973451517516	5100	-0,73822557808467371	5100	120	5100	-0,0663386830915975	5100	0
5110	-0,06567219547713099	5110	119,99764653954931	5110	-0,44896105930996633	5110	120	5110	-0,0663386830915975	5110	0
5120	-0,064743381089411717	5120	119,99968749916232	5120	-1,4771187200148013	5120	120	5120	-0,0663386830915975	5120	0
5130	-0,074665113129237237	5130	119,99871552663176	5130	0,069951145158899	5130	120	5130	-0,0663386830915975	5130	0
5140	-0,070974844556733571	5140	119,998872592169	5140	-0,79639971047011127	5140	120	5140	-0,0663386830915975	5140	0
5150	-0,061132772806231923	5150	120,00127926952476	5150	0,59720662022694471	5150	120	5150	-0,0663386830915975	5150	0
5160	-0,069133124924307274	5160	119,99685545409368	5160	-0,34325585617907395	5160	120	5160	-0,0663386830915975	5160	0
5170	-0,063652421639489865	5170	120,00301287313685	5170	0,41706837278154951	5170	120	5170	-0,0663386830915975	5170	0
5180	-0,061907213599724821	5180	120,00198724049081	5180	-0,43949701193365154	5180	120	5180	-0,0663386830915975	5180	0
5190	-0,072209098699198115	5190	120,00044641843637	5190	-0,22621317218796869	5190	120	5190	-0,0663386830915975	5190	0
5200	-0,069302128007910219	5200	120,00025289786242	5200	0,3947002003292468	5200	120	5200	-0,0663386830915975	5200	0
5210	-0,074650352523992047	5210	119,99767160497287	5210	-0,19414294233714863	5210	120	5210	-0,0663386830915975	5210	0
5220	-0,0693600253561869	5220	119,99931299871631	5220	-0,13157994012785751	5220	120	5220	-0,0663386830915975	5220	0
5230	-0,075246380817068137	5230	119,99841020033412	5230	0,31761040826996145	5230	120	5230	-0,0663386830915975	5230	0
5240	-0,058623786016059935	5240	119,99950805364377	5240	-0,21620493598072643	5240	120	5240	-0,0663386830915975	5240	0
5250	-0,071918103746573023	5250	119,99992763652841	5250	0,48944466277179355	5250	120	5250	-0,0663386830915975	5250	0
5260	-0,070394814197799555	5260	119,99900142302828	5260	-0,83481269906119837	5260	120	5260	-0,0663386830915975	5260	0
5270	-0,068900806064694162	5270	120,00263606846235	5270	0,59066666887393948	5270	120	5270	-0,0663386830915975	5270	0
5280	-0,058668382114845964	5280	120,00221117962961	5280	0,15830929867171684	5280	120	5280	-0,0663386830915975	5280	0
5290	-0,069844024914779951	5290	119,99536516330555	5290	-0,89706743271442357	5290	120	5290	-0,0663386830915975	5290	0
5300	-0,051702195702009943	5300	120,00454740350629	5300	0,60946072216268143	5300	120	5300	-0,0663386830915975	5300	0
5310	-0,068687661000025949	5310	119,99948682019075	5310	0,76770058374580052	5310	120	5310	-0,0663386830915975	5310	0
5320	-0,060883209610096863	5320	119,99988708305877	5320	0,063039918229596176	5320	120	5320	-0,0663386830915975	5320	0
5330	-0,061277943228389288	5330	120,00174298523027	5330	0,64358198814518486	5330	120	5330	-0,0663386830915975	5330	0
5340	-0,067858231828397675	5340	119,99915179769646	5340	-0,65126470088012	5340	120	5340	-0,0663386830915975	5340	0
5350	-0,058536248391771087	5350	120,00441911202638	5350	0,77803333166542432	5350	120	5350	-0,0663386830915975	5350	0
5360	-0,070130742566984691	5360	119,99941584259531	5360	0,85613616315364749	5360	120	5360	-0,0663386830915975	5360	0
5370	-0,061994314452325991	5370	119,9998602810074	5370	-0,18822686676390038	5370	120	5370	-0,0663386830915975	5370	0
5380	-0,064736291711466179	5380	120,00065346750876	5380	0,60690677579967256	5380	120	5380	-0,0663386830915975	5380	0
5390	-0,060180008390154589	5390	120,00002377153275	5390	0,14906421956865457	5390	120	5390	-0,0663386830915975	5390	0
5400	-0,065747239715981648	5400	120,00069840708528	5400	0,53015280911726315	5400	120	5400	-0,0663386830915975	5400	0
5410	-0,051748192225046	5410	120,00421772432964	5410	1,7809722387364722	5410	120	5410	-0,0663386830915975	5410	0
5420	-0,085554273085300739	5420	119,9955693633088	5420	-1,9714594394406086	5420	120	5420	-0,0663386830915975	5420	0
5430	-0,0677737987329704	5430	119,99983684066001	5430	-0,84151319288765358	5430	120	5430	-0,0663386830915975	5430	0
5440	-0,072852702780667633	5440	120,0010656144684	5440	0,0024207639072197362	5440	120	5440	-0,0663386830915975	5440	0
5450	-0,060384082658235839	5450	120,00308418803881	5450	0,41201250193024086	5450	120	5450	-0,0663386830915975	5450	0
5460	-0,072610784292188452	5460	119,99669777577793	5460	-1,1099618754239775	5460	120	5460	-0,0663386830915975	5460	0
5470	-0,069362756455488533	5470	119,9964097002195	5470	-1,0345494286435355	5470	120	5470	-0,0663386830915975	5470	0
5480	-0,06706454489596704	5480	119,99863952692208	5480	0,090564925930618739	5480	120	5480	-0,0663386830915975	5480	0
5490	-0,072137865156221309	5490	120,00048248701046	5490	-0,49817572934266086	5490	120	5490	-0,0663386830915975	5490	0
5500	-0,062861227201686423	5500	119,99957348423185	5500	-0,18931070190908764	5500	120	5500	-0,0663386830915975	5500	0
5510	-0,069779430602839351	5510	119,99826712918245	5510	-0,20480930750652621	5510	120	5510	-0,0663386830915975	5510	0
5520	-0,0575466814587605	5520	120,0013931524925	5520	0,31445158197443163	5520	120	5520	-0,0663386830915975	5520	0
5530	-0,06862704880956691	5530	119,99964099292612	5530	-0,46903278323527742	5530	120	5530	-0,0663386830915975	5530	0
5540	-0,061794586712909716	5540	120,00058494002509	5540	0,56145900173209351	5540	120	5540	-0,0663386830915975	5540	0
5550	-0,06759903323089618	5550	120,00124269065034	5550	0,096308259069854282	5550	120	5550	-0,0663386830915975	5550	0
5560	-0,071464724806942936	5560	119,9999884411361	5560	0,66548070336675358	5560	120	5560	-0,0663386830915975	5560	0
5570	-0,056144208558950179	5570	120,00076259489642	5570	0,33811606277815665	5570	120	5570	-0,0663386830915975	5570	0
5580	-0,059086252721482248	5580	120,00195883984976	5580	0,41726697762266396	5580	120	5580	-0,0663386830915975	5580	0
5590	-0,066036519623064532	5590	119,99929696943092	5590	-0,6216483382110759	5590	120	5590	-0,0663386830915975	5590	0
5600	-0,062945500245497527	5600	120,00062937659314	5600	0,43889265460696836	5600	120	5600	-0,0663386830915975	5600	0
5610	-0,070696519173081077	5610	120,00811225106953	5610	1,3214283112445673	5610	120,01333333333334	5610	-0,0663386830915975	5610	4
5620	-0,081021737400636618	5620	120,09018672184654	5620	11,595552096381105	5620	120,10666666666667	5620	-0,0663386830915975	5620	16
5630	-0,11260192228301261	5630	120,31716771006281	5630	28,23287226054957	5630	120,36	5630	-0,0663386830915975	5630	36
5640	-0,17328910518532609	5640	120,76891007453527	5640	53,469163249189585	5640	120,85333333333334	5640	-0,0663386830915975	5640	64
5650	-0,23890122321151505	5650	121,5390464995383	5650	87,464781660053561	5650	121,66666666666667	5650	-0,0663386830915975	5650	100
5660	-0,28719062532445055	5660	122,70391586617599	5660	130,66844178934846	5660	122,88	5660	-0,0663386830915975	5660	144
5670	-0,35786491773518359	5670	124,35322233944658	5670	181,16812630350628	5670	124,57333333333335	5670	-0,0663386830915975	5670	196,00000000000011
5680	-0,37263456097442665	5680	126,56707346734521	5680	240,89954644615648	5680	126,82666666666668	5680	-0,0663386830915975	5680	256,00000000000006
5690	-0,41899482442544633	5690	129,42524236851625	5690	307,89948589562727	5690	129,72	5690	-0,0663386830915975	5690	324
5700	-0,41100161003548974	5700	133,01273844931211	5700	382,94784595005507	5700	133,33333333333334	5700	-0,0663386830915975	5700	400,00000000000006
5710	-0,42258458125776238	5710	137,39325177148373	5710	465,50343422250091	5710	137,74666666666667	5710	-0,0663386830915975	5710	484
5720	-0,38265402697880008	5720	142,66279104527877	5720	556,33182384982376	5720	143,04000000000002	5720	-0,0663386830915975	5720	576
5730	-0,32693741521552544	5730	148,87208825991769	5730	651,241480518267	5730	149,29333333333335	5730	-0,0663386830915975	5730	676
5740	-0,31748419467986372	5740	156,10177259400106	5740	757,4689415225323	5740	156,58589556350424	5740	-0,0663386830915975	5740	783,24632202893031
5750	-0,31966411888217061	5750	164,41878387725259	5750	862,8313291978526	5750	164,94047056547052	5750	-0,0663386830915975	5750	886,33534503099656
5760	-0,32202795970891746	5760	173,69953323132057	5760	957,46427159684708	5760	174,28593579745748	5760	-0,0663386830915975	5760	981,42436803306316
5770	-0,228993017311032	5770	183,94108997189275	5770	1053,656349324323	5770	184,54229125946512	5770	-0,0663386830915975	5770	1068,5133910351296
5780	-0,027579967865036741	5780	195,03163938422614	5780	1130,4379360666753	5780	195,62953695149341	5780	-0,0663386830915975	5780	1147,602414037196
5790	-0,0049656488946221615	5790	206,88762184474729	5790	1216,6386320623412	5790	207,46767287354237	5790	-0,0663386830915975	5790	1218,6914370392624
5800	0,13306178718021841	5800	219,42319038575548	5800	1263,9266213671585	5800	219,976699025612	5800	-0,0663386830915975	5800	1281,7804600413288
5810	0,048640405376796966	5810	232,53822908969087	5810	1335,1095799914533	5810	233,07661540770226	5810	-0,0663386830915975	5810	1336,8694830433954
5820	0,32764819626198688	5820	246,1307685068345	5820	1367,7813863960414	5820	246,6874220198132	5820	-0,0663386830915975	5820	1383,958506045462
5830	0,396277873658155	5830	260,24984389377164	5830	1421,1151853299798	5830	260,72911886194481	5830	-0,0663386830915975	5830	1423,0475290475283
5840	0,050668185832777164	5840	274,55891540495037	5840	1443,455486194277	5840	275,12170593409712	5840	-0,0663386830915975	5840	1454,1365520495947
5850	0,49924156165126848	5850	289,1635212293325	5850	1470,6710141650265	5850	289,78518323627009	5850	-0,0663386830915975	5850	1477,2255750516613
5860	0,32886187954781437	5860	304,03652805171134	5860	1492,3953694763948	5860	304,63955076846366	5860	-0,0663386830915975	5860	1492,3145980537277
5870	0,35026307119479166	5870	318,9569274950764	5870	1492,8059946066439	5870	319,604808530678	5870	-0,0663386830915975	5870	1499,403621055794
5880	0,32176337508616404	5880	333,91427722323152	5880	1496,2394047135044	5880	334,60404093556275	5880	-0,0663386830915975	5880	1500
5890	0,18878923265843034	5890	348,94055533136742	5890	1508,8457307186975	5890	349,60404093556269	5890	-0,0663386830915975	5890	1500
5900	0,1330663027197295	5900	363,93927453097342	5900	1493,5235928682014	5900	364,60404093556269	5900	-0,0663386830915975	5900	1500
5910	0,018759228951126285	5910	378,94164842165037	5910	1500,738260890724	5910	379,60404093556269	5910	-0,0663386830915975	5910	1500
5920	-0,006961151787139493	5920	393,95884491916297	5920	1499,0898648954608	5920	394,60404093556269	5920	-0,0663386830915975	5920	1500
5930	0,12672685783844512	5930	408,94187282944017	5930	1491,8083899591979	5930	409,59070760222937	5930	-0,0663386830915975	5930	1496
5940	-0,0067849257557059551	5940	423,79858547235915	5940	1487,2274315052862	5940	424,49737426889607	5940	-0,0663386830915975	5940	1484
5950	0,18841660169192026	5950	438,5046944606483	5950	1458,47420072862	5950	439,24404093556268	5950	-0,0663386830915975	5950	1464
5960	0,28994296251060436	5960	453,08629980793268	5960	1452,785300011094	5960	453,75070760222934	5960	-0,0663386830915975	5960	1436
5970	-0,075395440387939591	5970	467,20467104623179	5970	1408,4485371666046	5970	467,937374268896	5970	-0,0663386830915975	5970	1400
5980	0,37215341980878841	5980	481,08874964195519	5980	1366,6788282487264	5980	481,7240409355627	5980	-0,0663386830915975	5980	1356
5990	0,080466191300313655	5990	494,48129892232237	5990	1329,8888710864076	5990	495,03070760222931	5990	-0,0663386830915975	5990	1304
6000	0,36769814944375617	6000	507,29106112705375	6000	1258,8440991489936	6000	507,777374268896	6000	-0,0663386830915975	6000	1244
6010	0,13797572798665489	6010	519,413376460805	6010	1190,0030550163988	6010	519,88404093556267	6010	-0,0663386830915975	6010	1176,0000000000002
6020	0,45350232839227428	6020	530,84291168205334	6020	1120,2569284124706	6020	531,27070760222932	6020	-0,0663386830915975	6020	1100,0000000000002
6030	0,32706359095432647	6030	541,50738192190863	6030	1040,3312771998976	6030	541,857374268896	6030	-0,0663386830915975	6030	1016,0000000000001
6040	0,41420069489748829	6040	551,2419608221619	6040	939,60413734688132	6040	551,56404093556262	6040	-0,0663386830915975	6040	924
6050	0,21436705123887095	6050	559,99631490432694	6050	847,25303610289234	6050	560,31070760222929	6050	-0,0663386830915975	6050	824
6060	0,24340109273245617	6060	567,744895336496	6060	741,92266997700779	6060	568,01814537205848	6060	-0,0663386830915975	6060	716,75367797106969
6070	0,23665539602698529	6070	574,45170907152783	6070	638,5213199680104	6070	574,66357037009209	6070	-0,0663386830915975	6070	613,66465496900366
6080	0,17847224595500352	6080	580,13952348959413	6080	538,59715192503631	6080	580,31810513810512	6080	-0,0663386830915975	6080	518,57563196693718
6090	0,0889548522995742	6090	584,92003697245673	6090	452,21421962285388	6090	585,06174967609752	6090	-0,0663386830915975	6090	431,48660896487064
6100	-0,069152336258603564	6100	588,82729078957482	6100	365,6696886019746	6100	588,9745039840692	6100	-0,0663386830915975	6100	352,3975859628041
6110	-0,16507000555415041	6110	591,96126670475962	6110	288,40778711822691	6110	592,13636806202032	6110	-0,0663386830915975	6110	281,30856296073756
6120	-0,24583372888819427	6120	594,40582678716908	6120	224,66072928435023	6120	594,6273419099507	6120	-0,0663386830915975	6120	218,21953995867114
6130	-0,33361355799624159	6130	596,27284075775526	6130	169,91449419793705	6130	596,52742552786049	6130	-0,0663386830915975	6130	163,13051695660417
6140	-0,41365827613133849	6140	597,6505916594748	6140	124,89047854826956	6140	597,9166189157495	6140	-0,0663386830915975	6140	116,04149395453774
6150	-0,46479055592329566	6150	598,62571700131571	6150	86,060966421918366	6150	598,87492207361788	6150	-0,0663386830915975	6150	76,952470952471359
6160	-0,46293909072212491	6160	599,26946513772316	6160	55,448481253739239	6160	599,48233500146557	6160	-0,0663386830915975	6160	45,863447950404982
6170	-0,42221464079016385	6170	599,65410488642863	6170	31,642276779315058	6170	599,81885769929261	6170	-0,0663386830915975	6170	22,774424948338829
6180	-0,41107201448232233	6180	599,83808246918863	6180	13,551905952912616	6180	599,964490167099	6180	-0,0663386830915975	6180	7,6854019462723882
6190	-0,38029476067284018	6190	599,9015128059674	6190	3,3140375124076566	6190	599,99923240488476	6190	-0,0663386830915975	6190	0,59637894420596316
6200	-0,35787529787469158	6200	599,9236034048962	6200	1,1861441518381497	6200	600	6200	-0,0663386830915975	6200	0
6210	-0,36443836094114324	6210	599,92538050419216	6210	0,60313418061256363	6210	600	6210	-0,0663386830915975	6210	0
6220	-0,34039368532082437	6220	599,93138666216657	6220	0,53130435539234222	6220	600	6220	-0,0663386830915975	6220	0
6230	-0,31347918052682627	6230	599,94293533245582	6230	1,0489685678336362	6230	600	6230	-0,0663386830915975	6230	0
6240	-0,2742835450043517	6240	599,95772540655457	6240	1,2486916052781074	6240	600	6240	-0,0663386830915975	6240	0
6250	-0,23987919575499975	6250	599,97408901522442	6250	1,9000957973603794	6250	600	6250	-0,0663386830915975	6250	0
6260	-0,18175748188512492	6260	599,99323908414476	6260	2,1060048184495885	6260	600	6260	-0,0663386830915975	6260	0
6270	-0,15971466468996148	6270	600,004769902252	6270	0,95472808483584315	6270	600	6270	-0,0663386830915975	6270	0
6280	-0,12846006418588848	6280	600,01447430240444	6280	1,0085155995478981	6280	600	6280	-0,0663386830915975	6280	0
6290	-0,10513529655396266	6290	600,02081227277	6290	-0,0879056238631632	6290	600	6290	-0,0663386830915975	6290	0
6300	-0,091835996106974752	6300	600,01759102458016	6300	-0,56302388879314025	6300	600	6300	-0,0663386830915975	6300	0
6310	-0,084025057983728224	6310	600,01519875425583	6310	0,20121786323473273	6310	600	6310	-0,0663386830915975	6310	0
6320	-0,0769072266725831	6320	600,01010964236139	6320	-0,2683265753645197	6320	600	6320	-0,0663386830915975	6320	0
6330	-0,0770556346196577	6330	600,00333637018127	6330	-0,33565354138839687	6330	600	6330	-0,0663386830915975	6330	0
6340	-0,086663487460939492	6340	599,997316783375	6340	-0,66785292206965308	6340	600	6340	-0,0663386830915975	6340	0
6350	-0,090671259658919187	6350	599,99583645311225	6350	0,85462655647219821	6350	600	6350	-0,0663386830915975	6350	0
6360	-0,090187504031128088	6360	599,99119133552665	6360	0,081834113407947578	6360	600	6360	-0,0663386830915975	6360	0
6370	-0,088661643311788343	6370	599,99116243131243	6370	-0,42273909866231285	6370	600	6370	-0,0663386830915975	6370	0
6380	-0,074777326800157959	6380	599,9981978606902	6380	0,55313513468303943	6380	600	6380	-0,0663386830915975	6380	0
6390	-0,0820514040715976	6390	599,99559706323009	6390	-0,31629934626855088	6390	600	6390	-0,0663386830915975	6390	0
6400	-0,082101922060257959	6400	599,99921685305287	6400	0,060812671427043996	6400	600	6400	-0,0663386830915975	6400	0
6410	-0,079049058229107419	6410	599,998144211492	6410	-1,0416247781110224	6410	600	6410	-0,0663386830915975	6410	0
6420	-0,069707793868843487	6420	600,0021694198839	6420	-0,64803253563180285	6420	600	6420	-0,0663386830915975	6420	0
6430	-0,0852613694083616	6430	599,99739077272739	6430	-1,165595653208731	6430	600	6430	-0,0663386830915975	6430	0
6440	-0,0637003477555028	6440	600,00075909138332	6440	-0,15332296836451259	6440	600	6440	-0,0663386830915975	6440	0
6450	-0,06051245518826482	6450	600,00466195860724	6450	0,7191716700063	6450	600	6450	-0,0663386830915975	6450	0
6460	-0,079582262258526756	6460	599,99879127411884	6460	-0,042262662219436753	6460	600	6460	-0,0663386830915975	6460	0
6470	-0,069309850931305192	6470	599,99752444032276	6470	-0,65322682903232754	6470	600	6470	-0,0663386830915975	6470	0
6480	-0,065103487775231159	6480	600,00063227597593	6480	0,11823194599337289	6480	600	6480	-0,0663386830915975	6480	0
6490	-0,080719753932517041	6490	599,99790347433782	6490	0,38041601900748173	6490	600	6490	-0,0663386830915975	6490	0
6500	-0,058089143744052753	6500	600,00286804228438	6500	0,025369752962726921	6500	600	6500	-0,0663386830915975	6500	0
6510	-0,0660452348289195	6510	599,99951638631455	6510	0,48734156688551145	6510	600	6510	-0,0663386830915975	6510	0
6520	-0,0711840227936142	6520	599,99862201961355	6520	-0,28640865103592172	6520	600	6520	-0,0663386830915975	6520	0
6530	-0,074590780461863654	6530	599,99873462372875	6530	-0,63702781971410627	6530	600	6530	-0,0663386830915975	6530	0
6540	-0,066221546386278765	6540	600,00013492361506	6540	0,19012514931824695	6540	600	6540	-0,0663386830915975	6540	0
6550	-0,062770147149555727	6550	600,0013218732247	6550	0,21100277290646866	6550	600	6550	-0,0663386830915975	6550	0
