Name	YT Scope Project	
File	C:\Users\Administrator\Documents\TcXaeShell\TwinCAT_260713\ScopeLog\2026-08-20_Scope_2000mms_jark.csv	
Starttime of export	134316906375540000	Thursday, August 20, 2026	18:10:37.554
Endtime of export	134316907035540000	Thursday, August 20, 2026	18:11:43.554


Name	a	Name	b	Name	x	Name	x (1)
SymbolComment	A coordinate.	SymbolComment	B coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.a	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

1450	-0,034792780296284256	1450	-0,0841500566686379	1450	119,99864749243272	1450	-0,31753648009670488
1460	-0,034115934872094529	1460	-0,0848844911326777	1460	119,99997280899548	1460	-0,13615516391307109
1470	-0,042780902122150792	1470	-0,087744000234272382	1470	119,99708580299803	1470	-0,0659500942761822
1480	-0,033390997610223017	1480	-0,083492015222476179	1480	120,00154487093039	1480	0,32003375553473268
1490	-0,032548143138044078	1490	-0,082667371262367381	1490	119,9993077825302	1490	0,30235486052665433
1500	-0,035898738687043984	1500	-0,071524842672970573	1500	120,00317184292928	1500	-0,19510871051825976
1510	-0,042957332980876083	1510	-0,076804100234036374	1510	120,00329956077309	1510	-0,11103438232272894
1520	-0,036168274081710368	1520	-0,075406373004859181	1520	120,00032319933992	1520	0,05583183119915941
1530	-0,034156802335407035	1530	-0,077015886055074215	1530	120,00216857020698	1530	0,18256728739057129
1540	-0,025285474999043905	1540	-0,084621290284401629	1540	119,99892258244452	1540	0,049293386326946242
1550	-0,0377973073948175	1550	-0,087975654294021655	1550	119,9976500262859	1550	-1,0721253062431795
1560	-0,03363056901732385	1560	-0,086494203906617884	1560	119,99902933368648	1560	0,4170376116831539
1570	-0,0460192008847559	1570	-0,08416936581150071	1570	119,99800594235035	1570	0,15399336741341846
1580	-0,033940089376096994	1580	-0,0874641872613129	1580	119,9973442007968	1580	-0,18037162647482521
1590	-0,030771092843308576	1590	-0,085988751887057027	1590	120,00052575637692	1590	0,35388681111312947
1600	-0,036253008000604034	1600	-0,089033997340311144	1600	119,99993134842126	1600	-0,085063159623844073
1610	-0,044341723790071536	1610	-0,0904671494768802	1610	120,00019855587343	1610	0,41098636899636021
1620	-0,041351688171133438	1620	-0,076409488703640865	1620	119,999800064521	1620	0,11469077141489133
1630	-0,031511376651698418	1630	-0,0827862920156578	1630	120,00191650783233	1630	-0,068411965769398869
1640	-0,029364047524973489	1640	-0,069617749904933815	1640	120,0045700344027	1640	1,1469668576210481
1650	-0,052973649326267455	1650	-0,081735192128262371	1650	120,0007071391211	1650	-0,10491774872792509
1660	-0,035326722410482909	1660	-0,067484520682494983	1660	120,00297591533418	1660	0,55565305245946173
1670	-0,024933297679422081	1670	-0,074221407420442559	1670	119,9998564028672	1670	-0,69482274314709025
1680	-0,045007829576650477	1680	-0,082118136658374	1680	120,00199687868667	1680	-0,52086550216276339
1690	-0,024987285286407167	1690	-0,087096928491720335	1690	119,9985619744718	1690	0,12638858240811005
1700	-0,035202236319153861	1700	-0,083280822058415707	1700	119,99950081407867	1700	-0,46750716380891177
1710	-0,027283924036544043	1710	-0,0922590553485629	1710	119,99726219723624	1710	-0,032786980687610712
1720	-0,04148987252998549	1720	-0,097933325065089019	1720	119,99595131239332	1720	-1,2422907075518577
1730	-0,017682931260086097	1730	-0,090535237028583473	1730	119,99658762718708	1730	0,066232449713488128
1740	-0,035992890940380329	1740	-0,084718240126473027	1740	119,99935127010849	1740	0,62510340415837506
1750	-0,03630088639576013	1750	-0,097443465744408986	1750	119,99808197090088	1750	-1,0595175055689343
1760	-0,0324561089816167	1760	-0,085091929216685042	1760	120,00016408850506	1760	0,57796828674354
1770	-0,04224713750738663	1770	-0,07693253499627	1770	120,00080937270269	1770	-0,56729543658188553
1780	-0,032281772955077809	1780	-0,0743357422608802	1780	120,00194627375255	1780	-0,17744355087653063
1790	-0,031409941370682787	1790	-0,066382468384714607	1790	120,00356205291739	1790	1,1980070235127189
1800	-0,038408294535705566	1800	-0,080318244663353744	1800	120,00105245203248	1800	-0,24007958871514404
1810	-0,041298990262084008	1810	-0,078557344777629892	1810	120,00079475234685	1810	-0,018167348013942874
1820	-0,021819408164951842	1820	-0,0919260976357431	1820	119,99672626624486	1820	-1,4612500045753238
1830	-0,026760397800545392	1830	-0,078757105102645816	1830	120,00193931036262	1830	0,063210209488338553
1840	-0,028592665025720641	1840	-0,084079828514720734	1840	119,99816541103127	1840	-0,21939294348703553
